accountNumber,bankCode
"61456563","0022"
"88092288","0043"
"56156408","0054"
"87675728","0053"
"32783163","0089"
"73984862","0064"
"05119824","0048"
"99061293","0079"
"51306520","0064"
"76020581","0043"
"28673174","0007"
"07570750","0035"
"09081348","0002"
"79883027","0075"
"11360079","0013"
"22312913","0066"
"64058254","0035"
"29557452","0020"
"15596692","0022"
"83849898","0138"
"07178352","0020"
"91855273","0035"
"82053876","0035"
"95472914","0005"
"61189812","0079"
"59436513","0032"
"67208403","0059"
"88414886","0064"
"87673326","0059"
"70242357","0068"
"55408074","0002"
"51529788","0089"
"05702876","0074"
"25601151","0007"
"66937107","0062"
"09382400","0069"
"91926640","0021"
"71385406","0070"
"20916068","0097"
"46316832","0005"
"75723397","0036"
"30433357","0070"
"76442643","0075"
"61394968","0089"
"26994078","0074"
"13113080","0074"
"73270438","0066"
"26854680","0017"
"60084860","0055"
"91985976","0097"
"48945445","0063"
"53825447","0042"
"20934945","0001"
"30491662","0097"
"21373074","0065"
"20558780","0050"
"54836626","0048"
"33937339","0056"
"93282789","0063"
"75436773","0020"
"61628723","0075"
"79949313","0097"
"29409563","0066"
"47887036","0070"
"09600993","0062"
"64031411","0003"
"66699300","0005"
"55397056","0020"
"47663590","0075"
"32556819","0023"
"91017862","0066"
"92682944","1015"
"93248649","0065"
"88001370","1015"
"45694092","0054"
"17991988","0059"
"25316935","0032"
"26366678","0036"
"75538185","0097"
"17176193","0036"
"39743333","0011"
"68636508","0062"
"08563520","0035"
"52492423","0059"
"74399290","0045"
"52414018","0023"
"72726907","0036"
"54233124","0074"
"99648483","0056"
"88091803","0068"
"04421974","0062"
"22761244","0005"
"38052450","0056"
"27216000","0075"
"37239911","0053"
"01841008","0010"
"66150098","0069"
"35667063","0079"
"22402915","1015"
"96002800","0050"
"57169002","0021"
"43678405","0021"
"24329454","0053"
"78876306","0017"
"77349258","0079"
"88876090","0056"
"93134631","0063"
"25118893","0138"
"18309710","0064"
"33763696","0003"
"55921143","0045"
"23225863","0051"
"48062382","0076"
"03519412","0045"
"78277000","0023"
"83344089","0002"
"72954089","0019"
"01881942","0065"
"53017487","0070"
"89319525","0020"
"64611083","0054"
"82255452","0089"
"76249236","0054"
"06564002","0076"
"26600938","0023"
"14048763","0064"
"16706362","0074"
"63429441","0045"
"41101815","0003"
"86290539","1015"
"80020740","0020"
"46238299","0061"
"53152480","0050"
"52557783","0042"
"48038916","0020"
"32536922","0050"
"29206974","0079"
"81947829","0063"
"83056667","0076"
"90879019","0006"
"31560793","0066"
"95606243","0045"
"89108859","0013"
"40045761","0079"
"65067487","1015"
"99182748","0075"
"63173033","0023"
"14173045","0002"
"37690282","0048"
"35292979","0019"
"62074493","0035"
"63599280","0018"
"29096175","0003"
"10970901","0048"
"33391758","0065"
"53963182","0065"
"86307411","0036"
"50910193","0016"
"59819829","0022"
"05774314","0069"
"82747713","0001"
"49810025","0063"
"91211109","0036"
"98718660","0012"
"72670643","0007"
"04987800","0022"
"80664962","0054"
"44983142","0042"
"51818267","0011"
"41010450","0068"
"69144419","0097"
"71523993","0078"
"55462668","0012"
"84504261","0097"
"32443498","0002"
"15328655","0007"
"61941487","0032"
"34967576","0032"
"54164952","0055"
"49405810","0048"
"60110319","0011"
"35867697","0012"
"38312365","1015"
"42450228","0018"
"16511398","0079"
"17743050","0045"
"56908097","0017"
"83868605","0075"
"55394821","0048"
"88700521","0036"
"44860326","0097"
"38662616","0043"
"25847394","0020"
"59392166","0048"
"85563827","0032"
"93689933","0023"
"31906140","0011"
"91332308","0035"
"37420369","0003"
"15027347","0032"
"37755519","0006"
"70731826","0019"
"25675607","0063"
"80308824","0089"
"28385850","0054"
"09255698","0043"
"55907584","0042"
"04520379","0097"
"49595766","0061"
"57653668","0064"
"73370803","0050"
"07458674","0005"
"63034206","0053"
"57143951","0061"
"63244142","0079"
"31219656","0065"
"42933425","0055"
"74428705","0076"
"69370269","0061"
"80856122","0063"
"74587476","0075"
"89890643","0017"
"47349809","0075"
"74665524","0066"
"49660167","0019"
"25147044","0001"
"53656010","0022"
"66434919","0056"
"15557578","0065"
"85555165","0074"
"42801277","0075"
"40493571","0097"
"96123420","0001"
"37227697","0062"
"54289323","0023"
"49701083","0035"
"35714208","0010"
"48202938","0006"
"95781126","0053"
"55442588","0076"
"38792828","0097"
"77476019","0064"
"61400368","0005"
"35647744","0051"
"04678431","0023"
"06210249","0002"
"33821393","0002"
"12977727","0036"
"17672939","0021"
"78725039","0075"
"41567105","0097"
"20250118","0036"
"82817928","0065"
"16365185","0078"
"17001218","0021"
"72944645","0042"
"67035783","0020"
"60976286","0021"
"82854068","0036"
"18495859","0042"
"45635191","0097"
"64431428","1015"
"52287093","0003"
"35513235","0059"
"55757320","0036"
"58848427","0097"
"89729359","0079"
"72133913","0001"
"87000000","0007"
"67007215","0021"
"22591217","0075"
"33337769","0075"
"94845571","0062"
"22655721","0006"
"27291648","0042"
"17193460","0001"
"43014025","0076"
"95823754","0005"
"58693648","0070"
"39055304","0017"
"26326674","0061"
"87354631","0019"
"51685410","0023"
"25161455","0036"
"78161483","0007"
"06780684","0010"
"66714879","0054"
"35228992","0043"
"01350347","0063"
"54047511","0007"
"93264486","0069"
"71539443","0054"
"70009448","0051"
"38513327","0019"
"19668274","0042"
"92999518","0065"
"90116210","0035"
"47917199","0042"
"07258130","0138"
"95426883","0042"
"38093486","0021"
"33163307","0021"
"30019135","0078"
"91216807","0055"
"90576657","0055"
"15138112","0007"
"48859454","0056"
"86217108","0066"
"04998182","0022"
"18171998","0061"
"01972797","0079"
"48374324","0043"
"32745265","0051"
"63803547","0062"
"44744435","0079"
"83457796","0016"
"28641682","0018"
"46623283","0063"
"06365570","0003"
"35068697","0078"
"10921604","0035"
"02719690","0019"
"31423340","0051"
"19595566","0056"
"32860765","0062"
"49599039","0079"
"41157723","0012"
"53715116","0020"
"11050022","0056"
"35229645","0005"
"54168905","0048"
"87931000","0042"
"15256908","1015"
"08796445","0001"
"37209121","0045"
"62853444","0056"
"63347415","0089"
"44483459","0076"
"27571243","0022"
"00448420","0002"
"52343442","0020"
"86772964","0075"
"87169326","0011"
"28493707","0053"
"45053439","0036"
"28762910","0003"
"30512443","0022"
"67246404","0065"
"91392656","0053"
"10738904","0019"
"10865200","0018"
"10857773","0059"
"13545832","0023"
"70627340","0003"
"67438893","0064"
"79877163","0053"
"13020136","0043"
"00044246","0012"
"38100760","0068"
"26480478","0075"
"63606321","0019"
"40643417","0042"
"41973236","0079"
"64647757","0097"
"11917047","0070"
"03200319","0075"
"88618901","0062"
"78219560","0017"
"87902948","0017"
"07081360","0003"
"13640363","0017"
"27365409","0022"
"59755766","0055"
"36397952","0035"
"57222772","0019"
"63110484","0042"
"61163772","0018"
"39477965","0013"
"39904321","0070"
"54722522","0002"
"38780339","0036"
"71418595","0054"
"36762319","0013"
"48699664","0050"
"36898174","0019"
"84766811","0002"
"87857644","0069"
"68069221","0048"
"03501230","0005"
"56673457","0061"
"22694404","0076"
"14785911","0010"
"30478820","0078"
"66622461","0068"
"64243913","0138"
"80482016","0011"
"77427756","0019"
"06717568","0051"
"86588317","0020"
"50510407","0061"
"34320495","0062"
"00637786","0061"
"88118066","0075"
"04803770","0076"
"33918632","0075"
"99423498","0002"
"10487947","0011"
"38908732","0056"
"62575617","0036"
"33710190","0076"
"83568450","0055"
"57207888","0021"
"16702123","0078"
"07099469","0064"
"60559482","0076"
"64147023","0074"
"07819652","0061"
"43400341","0051"
"83186248","0054"
"21149881","0056"
"51606878","0010"
"74051883","0013"
"55109860","0056"
"12116521","0064"
"29002900","0006"
"03141937","0089"
"62311828","0059"
"53297364","0045"
"36670445","0070"
"31208782","0032"
"47001011","0075"
"27502818","0054"
"16240422","0097"
"29414488","0078"
"63109877","0003"
"67414991","1015"
"01842095","0056"
"09573076","0003"
"86170184","0056"
"84560729","0045"
"27459563","0023"
"67690023","0064"
"20693546","0019"
"20252910","0050"
"44724156","0074"
"45435129","0054"
"28011943","0045"
"69722236","1015"
"44031476","0070"
"06928381","0016"
"63666819","0059"
"96855122","0013"
"90800307","0055"
"58402271","0048"
"77138217","0079"
"91876959","0070"
"75077250","0042"
"62321536","0012"
"31346682","0002"
"01331525","0005"
"59152388","0016"
"64836935","0002"
"43379295","0050"
"14599501","0001"
"13177256","0013"
"74271873","0053"
"49854842","0065"
"52253587","0138"
"88197944","0042"
"65867960","0097"
"13682703","0056"
"52223260","0069"
"25101415","0074"
"83348086","0074"
"08739445","0138"
"71648718","0022"
"61858142","0012"
"26697725","0032"
"67593496","0061"
"25093051","0007"
"39503132","0032"
"10728736","0020"
"25735079","0019"
"64633925","0078"
"00151417","0062"
"93863574","0068"
"36315543","0054"
"94066298","0023"
"58829668","0068"
"64776106","0069"
"29151905","0065"
"53982141","0010"
"81643443","0018"
"26015775","0013"
"99648980","0069"
"12853472","0020"
"61854718","0059"
"24134618","0022"
"22810280","0055"
"70256503","0013"
"33336700","0006"
"44639668","0045"
"02114995","0006"
"48860144","0032"
"71294376","0001"
"31135645","0012"
"71959794","0050"
"35180131","0018"
"40475335","0089"
"23738164","0050"
"66948305","0022"
"69139594","0018"
"00030283","0055"
"70095643","0050"
"81278249","0068"
"43895549","0050"
"61297241","0097"
"59391508","0013"
"41782173","0016"
"24021795","0003"
"75149751","0079"
"26741823","0050"
"78237227","1015"
"94657681","0036"
"53875054","1015"
"15875161","0016"
"82479563","0061"
"90785887","0013"
"43965054","0069"
"48215715","0061"
"46876788","0013"
"05644037","0021"
"92180593","0069"
"56291119","0048"
"85703715","0018"
"15418564","0007"
"88083076","0068"
"12221205","0076"
"32071641","0043"
"48567477","0059"
"87690812","0020"
"60947574","0059"
"40124949","0068"
"52103770","0019"
"40946689","0055"
"56090284","0064"
"78722048","0074"
"51325042","0075"
"83009101","0011"
"97147329","0023"
"32070820","0097"
"26002484","0075"
"09516430","0001"
"51176094","0055"
"61746112","0003"
"50033094","0003"
"20645327","0006"
"32449327","0019"
"28540627","0021"
"13775892","0023"
"20843802","0068"
"83941936","0001"
"69405903","0078"
"92480439","0032"
"03844219","0061"
"42465169","0063"
"69603523","0070"
"56976145","0035"
"65876099","0055"
"30975858","0069"
"37658257","0065"
"41842463","0021"
"47149067","0064"
"49713789","0076"
"93964396","0032"
"12531934","0022"
"03333404","0074"
"58699648","0053"
"85881901","0054"
"91154901","0042"
"20245804","0005"
"22961990","0018"
"03328010","0012"
"81036120","0138"
"55319478","0068"
"81372170","0010"
"29658047","0063"
"50832902","0022"
"31631768","0075"
"57282658","0074"
"16185364","0005"
"78984132","0035"
"20303925","0089"
"84214385","0061"
"46882416","0012"
"08003236","0007"
"83275632","0020"
"64116854","0053"
"18149058","0001"
"97070538","0036"
"69518185","0070"
"01803431","0016"
"54513681","0019"
"04963016","0065"
"72662718","1015"
"10392831","0068"
"48114490","0138"
"02830692","0097"
"56219081","0019"
"94519232","0064"
"80502998","0061"
"54493634","0042"
"85566837","0035"
"37733398","0063"
"48181643","0001"
"33685541","0045"
"50798480","0007"
"75433459","0042"
"64914440","0065"
"73718023","0011"
"58343327","0051"
"01515985","0019"
"89154695","0005"
"76899483","0032"
"60674110","0036"
"37733656","0062"
"25444591","0089"
"33847191","0053"
"84282954","0138"
"16718656","0062"
"97873507","0021"
"02049594","0055"
"83833202","0062"
"19500183","0023"
"25880575","0006"
"78640181","0001"
"82499988","0050"
"07873620","0054"
"52566133","0054"
"24190894","0035"
"94291791","0075"
"62477604","0069"
"12925105","0068"
"59418953","0070"
"90216351","0054"
"17570847","0045"
"32668455","0043"
"19248650","0002"
"29605845","0061"
"31782008","1015"
"67442791","0020"
"68273732","0017"
"87521189","0036"
"23823977","0056"
"16343662","0011"
"55633629","0059"
"28681066","0020"
"69637779","0019"
"17368605","0061"
"70581432","0021"
"56149862","0068"
"15343004","0050"
"28634792","0068"
"39961783","0012"
"54677332","0055"
"13074904","0016"
"95170008","0032"
"84249851","0051"
"48402067","0069"
"67477793","0006"
"98784180","0021"
"97144110","0063"
"98416757","0062"
"32432053","0070"
"72909247","0070"
"28543278","0010"
"63360642","0020"
"00749631","0053"
"61963132","0032"
"51483216","0074"
"62993551","0012"
"46547834","0002"
"59216149","0051"
"03249400","0020"
"04622890","0021"
"32609004","0062"
"06542364","0023"
"87668089","0097"
"98721729","0023"
"52362584","0053"
"84302026","0005"
"09216970","0022"
"62401305","0012"
"18413697","0062"
"61613005","0012"
"14610972","0051"
"23843518","0069"
"78199301","0069"
"58262756","0075"
"07737973","0045"
"79888660","0001"
"77984258","0011"
"23043697","0063"
"66786928","0066"
"96707992","0045"
"82855326","0019"
"68018008","0064"
"88229795","0035"
"19503147","0075"
"39774547","0089"
"82041948","0056"
"87937985","0070"
"30984308","0005"
"25196244","0055"
"73002871","0068"
"15246344","0032"
"00021570","0002"
"03803325","0020"
"13783636","0045"
"26309602","0012"
"31981764","0079"
"88271551","1015"
"29242122","0089"
"98897225","0050"
"98169254","0010"
"10413587","0066"
"84492285","0001"
"23530187","0023"
"83865708","0078"
"08528714","0018"
"93421381","0007"
"59397791","0011"
"78732681","0051"
"90057169","0062"
"98497532","0003"
"31284947","0061"
"67854715","0043"
"78207398","0050"
"99544613","0076"
"71678239","0062"
"72800786","0036"
"87032746","0020"
"18031809","0048"
"82845486","0070"
"86096090","0061"
"77022189","0056"
"34140753","0019"
"59433404","0051"
"18567434","0074"
"85851309","0053"
"86795841","0076"
"79969756","0036"
"98199805","0055"
"42160422","0019"
"52794235","0078"
"74312831","0002"
"86332782","0012"
"14073523","0048"
"30611403","0055"
"03265076","0056"
"35686498","0050"
"56988804","0006"
"06519050","0063"
"27042081","0013"
"52722999","0013"
"34356174","0070"
"55761021","0045"
"94150898","0020"
"93938321","0138"
"54078584","0017"
"66279922","0075"
"82868393","0076"
"92949607","0001"
"98641751","0035"
"73999800","0078"
"98170897","0079"
"92659470","0005"
"96346734","0059"
"19236763","0048"
"22490530","0003"
"57221466","0097"
"82953721","0011"
"74649643","0054"
"22644131","0011"
"64813037","0017"
"46400264","0051"
"85788583","0074"
"73258895","0070"
"48457516","0069"
"28548188","0070"
"24394766","0002"
"00642501","0048"
"55538148","0012"
"90640390","0035"
"82033867","0061"
"31060669","0003"
"92725883","0065"
"58487598","0065"
"69727040","0021"
"02123540","0042"
"88589984","0019"
"21357054","0042"
"52573837","0056"
"78293118","0078"
"84769016","0055"
"51659156","0062"
"51955817","0012"
"35094279","0079"
"45719385","0023"
"75676225","0056"
"11518926","0056"
"71266757","0021"
"93123690","0012"
"30702361","0005"
"44945927","0010"
"07761908","0066"
"92427913","0064"
"19383169","0035"
"46327972","0023"
"15753825","0043"
"98650406","0048"
"55706056","0013"
"98867531","0064"
"22083263","0013"
"86494290","0059"
"84575699","0022"
"85611631","0022"
"42454805","0020"
"01445775","0005"
"94327201","0032"
"38545055","0089"
"16273165","0032"
"22847492","0138"
"87202649","0138"
"34492254","0019"
"16044142","0020"
"34045649","0021"
"99938618","0062"
"11556967","0011"
"98330341","0065"
"30025546","0019"
"36408065","0068"
"65752328","0007"
"15406526","0043"
"36756610","0075"
"04907550","0061"
"57041434","0020"
"61469807","0007"
"38553679","0017"
"48940883","0012"
"88693757","0079"
"26426618","0001"
"76523767","0022"
"10056636","0079"
"34547074","0059"
"79803091","0012"
"37563244","0068"
"79495191","0042"
"46895855","0018"
"93055103","0069"
"58616889","0097"
"47472216","0074"
"81763280","0064"
"46501286","0054"
"15055745","0076"
"90932542","0019"
"52038597","0074"
"57035607","0023"
"00990027","0053"
"08832054","0053"
"18017626","0076"
"83019529","0012"
"76424247","0069"
"12250750","1015"
"20204812","0035"
"70507559","0042"
"83231870","0068"
"30456811","0022"
"69144198","0056"
"92034541","0007"
"84627791","0089"
"95440479","0035"
"43954253","0023"
"83509719","0061"
"17987196","0056"
"80831591","0045"
"04230580","0056"
"05983656","0043"
"82451392","0059"
"41707752","0022"
"62215716","0006"
"34468708","0012"
"98676791","0007"
"68076038","0138"
"74826574","0005"
"52633501","0035"
"28494799","0048"
"97125790","0042"
"30963320","0005"
"68377217","0013"
"75696455","0069"
"39062120","0013"
"32080606","0017"
"07067089","0062"
"41324427","0078"
"87018704","0074"
"48424851","0054"
"50410289","0042"
"03207071","0013"
"98625652","0075"
"67009093","0070"
"95168982","0023"
"88456567","0065"
"34864638","0063"
"79226527","0006"
"77238733","0005"
"39199506","0097"
"37286924","0062"
"94816693","0042"
"22447872","0066"
"26650962","0138"
"10576064","0016"
"42663930","0089"
"84169545","0002"
"42676923","0061"
"68033784","0070"
"86761165","0089"
"97285272","0042"
"15251120","0075"
"86084781","0045"
"74833659","0066"
"31030590","0013"
"37098623","0059"
"18850323","0053"
"91934921","0016"
"14986257","0006"
"89063327","0036"
"56658912","0016"
"48216414","0138"
"53201499","0007"
"72102650","0076"
"61106390","0010"
"68607041","0070"
"47320582","0074"
"91032602","0053"
"53276434","0005"
